"","X","swagger","info","host","basePath","schemes","consumes","produces","paths","definitions","parameters","responses","securityDefinitions","security","tags","externalDocs","title","description","termsOfService","contact","license","version","pam_fit$clustering"
"920","personio.de:authentication",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"921","personio.de:personnel",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,3
"922","phila.gov:pollingplaces",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"923","polygon.io",1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"924","postmarkapp.com:account",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,4
"925","postmarkapp.com:server",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,4
"926","posty-api.herokuapp.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"927","ptv.vic.gov.au",1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"928","qualpay.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,4
"929","quotes.rest",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,4
"930","rbaskets.in",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,4
"931","rebilly.com",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5
"932","receptive.io",1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,3
"933","refugerestrooms.org",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"934","reverb.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,5
"935","ritc.io",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,4
"936","ritekit.com",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"937","roaring.io",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3
"938","rottentomatoes.com",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,5
"939","rummblelabs.com",1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"940","runscope.com",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,3
"941","salesloft.com",1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,8
"942","schooldigger.com",1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
"943","scrapewebsite.email",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"944","selectpdf.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"945","semantria.com",1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1
"946","sendgrid.com",1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,8
"947","shipstation.com",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"948","simplyrets.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,4
"949","slack.com",1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,3
"950","slicebox.local",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,4
"951","slideroom.com",1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"952","smart-me.com",1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3
"953","solarvps.com",1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,3
"954","spectrocoin.com",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,4
"955","spinbot.net",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,5
"956","spinitron.com",1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,8
"957","spotify.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,6
"958","squareup.com",1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,5
"959","stackexchange.com",1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,8
"960","staging-ecotaco.com",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"961","statsocial.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,3
"962","stoplight.io",1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,3
"963","storecove.com",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,3
"964","stormglass.io",1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,3
"965","stripe.com",1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
"966","surrey.ca:open511",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
"967","surrey.ca:trafficloops",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
"968","swagger.io:generator",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2
"969","swaggerhub.com",1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,3
"970","synq.fm",1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,4
"971","taggun.io",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,8
"972","taxamo.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,4
"973","taxrates.io",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,5
"974","tfl.gov.uk",1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,7
"975","thenounproject.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,4
"976","thesmsworks.co.uk",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,3
"977","thetvdb.com",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4
"978","traccar.org",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"979","transavia.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"980","trello.com",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2
"981","turbinelabs.io",1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,3
"982","tvmaze.com",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"983","twilio.com",1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,8
"984","twinehealth.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,4
"985","twitter.com",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
"986","tyk.com",1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"987","uebermaps.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
"988","vatapi.com",1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3
"989","versioneye.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"990","vestorly.com",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2
"991","victorops.com",1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
"992","visagecloud.com",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2
"993","vocadb.net",1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"994","voodoomfg.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"995","waag.org",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"996","walmart.com:inventory",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1
"997","walmart.com:item",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1
"998","walmart.com:order",1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,4
"999","walmart.com:price",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1
"1000","watchful.li",1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,8
"1001","waterlinked.com",1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"1002","wavecell.com",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,3
"1003","wealthport.com",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,2
"1004","weatherbit.io",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"1005","weber-gesamtausgabe.de",1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,4
"1006","whapi.com:accounts",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"1007","whapi.com:bets",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"1008","whapi.com:locations",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"1009","whapi.com:numbers",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,3
"1010","whapi.com:sessions",1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"1011","whapi.com:sportsdata",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1
"1012","who-hosts-this.com",1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,3
"1013","wikimedia.org",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,2
"1014","windows.net:batch-BatchService",1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,7
"1015","windows.net:graphrbac",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"1016","winning.email",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,4
"1017","winsms.co.za",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,3
"1018","wmata.com:bus-realtime",1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,3
"1019","wmata.com:bus-route",1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,3
"1020","wmata.com:incidents",1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,3
"1021","wmata.com:rail-realtime",1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,3
"1022","wmata.com:rail-station",1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,3
"1023","wordassociations.net",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,3
"1024","wordnik.com",1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,8
"1025","wowza.com",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5
"1026","wso2apistore.com:transform",1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3
"1027","xero.com",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,4
"1028","xkcd.com",1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,8
"1029","yunbi.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"1030","zalando.com",1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"1031","zappiti.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,4
"1032","zoom.us",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,5
"1033","zoomconnect.com",1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,4
"1034","zuora.com",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,4
